0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.161749286350549 0.024533697794081 -2.879665405043244 
0.010000000000000 0.057954179946031 0.019207382333950 -0.001982409559683 0.161493379016669 0.024550258850438 -2.879668374700945 
0.020000000000000 0.122064589221932 0.042075482309918 -0.004135224630773 0.160596346475787 0.024611588837946 -2.879676605566097 
0.030000000000000 0.137826489846872 0.064078499534910 -0.007205460110070 0.158939853039068 0.024737459249275 -2.879688477493239 
0.040000000000000 0.297378830885919 0.101470146649017 -0.008067021224841 0.157533226448721 0.025134122445718 -2.879744776192909 
0.050000000000000 0.182870962316800 0.104981810944757 -0.010483396186735 0.152981670323544 0.025225130478386 -2.879704736125042 
0.060000000000000 0.398530464053009 0.140216322262546 -0.009321705494500 0.152632556591315 0.026090352573947 -2.879821339141215 
0.070000000000000 0.189225481074248 0.135743368529069 -0.015506613424990 0.145965642181933 0.026075529302519 -2.879715874599805 
0.080000000000000 0.331339677499587 0.162963743183871 -0.014619405185430 0.146558784057774 0.027444956737133 -2.879953234145333 
0.090000000000000 0.121755743458554 0.103549891506703 -0.013782521517765 0.140762209580540 0.027858237682111 -2.879900176687469 
0.100000000000000 0.279507174580813 0.143282178392302 -0.014208263104713 0.141918268550843 0.028558034473237 -2.880071139870452 
0.110000000000000 0.013715893787532 0.075479825548906 -0.011874860509654 0.136445170802874 0.029210572366933 -2.880058428225769 
0.120000000000000 0.094007786467559 0.057634530733331 -0.007076375969789 0.139311925902275 0.029943665719648 -2.880241644614135 
0.130000000000000 -0.009511740489301 0.077356087643530 0.002455830638261 0.136441366922066 0.029896055825792 -2.880190245872233 
0.140000000000000 -0.031837999494339 0.022167683689639 0.013478266598255 0.137507905942902 0.031246047987624 -2.880131880405728 
0.150000000000000 -0.029102342908140 0.091931355260002 0.018652250763916 0.137691337986343 0.030915847398321 -2.879941024838506 
0.160000000000000 -0.026113781701950 0.056049805290180 0.034110737647291 0.137395170291709 0.032688443674029 -2.879743471096834 
0.170000000000000 -0.017007282357343 0.097628891352583 0.043769791494279 0.137647608258637 0.032694928814732 -2.879290884550248 
0.180000000000000 0.026300610038647 0.106625879034171 0.054064946493260 0.137351748404797 0.034175885417770 -2.878818818556884 
0.190000000000000 0.056481340158447 0.133959008659293 0.063291166282174 0.136497096330419 0.034956090630040 -2.878194694548478 
0.200000000000000 0.108695557969554 0.152038799288165 0.071490988195203 0.135453332981133 0.036282727083228 -2.877482918102209 
0.210000000000000 0.149301712959591 0.187891877346736 0.076538341505952 0.133651331165544 0.037423802876578 -2.876664723065438 
0.220000000000000 0.282135077189840 0.223808364720873 0.084727669331418 0.131500468716220 0.039049322163546 -2.875805053265218 
0.230000000000000 0.216193228515562 0.212592868462857 0.093958269823503 0.127126954472103 0.040363381593472 -2.874729213553525 
0.240000000000000 0.340954174443114 0.223773917984708 0.106970334516383 0.125663084419306 0.041905395640766 -2.873681047252833 
0.250000000000000 0.266974514665548 0.213404822578444 0.113785389590674 0.120369083248376 0.042924613506665 -2.872302940996003 
0.260000000000000 0.329748698370000 0.202459798705727 0.126870372427413 0.118418376108035 0.044453510491748 -2.871074984328696 
0.270000000000000 0.217060252086492 0.160944501746952 0.139509477416095 0.113857714991998 0.045227546282371 -2.869507332029117 
0.280000000000000 0.283064309468539 0.147690900292120 0.153991665841376 0.112669903152553 0.046219705411682 -2.867999301288934 
0.290000000000000 0.096314367701586 0.107691241954026 0.167790449559334 0.108491501294249 0.046631306074845 -2.866182825968475 
0.300000000000000 0.195360708900045 0.069052108438361 0.183746383825518 0.109268996345686 0.047648227131871 -2.864477474834557 
0.310000000000000 0.027789476334673 -0.001747208296260 0.194626027912276 0.105626630829466 0.047130985129002 -2.862376361007453 
0.320000000000000 0.082874206716990 -0.020434836981158 0.204157639524018 0.107374048592895 0.047109140166099 -2.860480796374961 
